-2.84932,0.193758,0.379492,0.379492,0.379492,0.379492,1.28858,-2.38694,0.379492,0.193758,0.195196,0.195196,0.195196,0.195196,0.195196,0.195196,0.202236,0.173772,0.195196,0.193758
0.181073,-2.86201,-2.70536,6.98491,-0.308603,-0.308603,-0.308603,-0.308603,-0.308603,0.181073,-0.00466137,-0.00466137,-0.00466137,0.0862477,-0.281305,-0.00466137,-0.00466137,-0.00466137,-0.00466137,0.181073
0.069268,0.069268,-3.06472,0.255003,0.255003,0.255003,0.255003,0.255003,0.255003,0.069268,0.0707064,0.0777465,0.0492827,0.0707064,0.0707064,0.0707064,0.0707064,0.0707064,0.0707064,0.069268
0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093,0.152154
0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,0.152154,-2.89093
