0.239,0.0607348,0.0200408,0.31478
0.24,0.060659,0.0201612,0.334716
0.241,0.0606143,0.0202851,0.339756
0.242,0.0605984,0.0204092,0.336099
0.243,0.0605673,0.0205249,0.32096
0.244,0.0605148,0.0206321,0.31307
0.245,0.0604579,0.0207408,0.319886
0.246,0.0604064,0.0208577,0.332305
0.247,0.0603148,0.020964,0.315015
0.248,0.0602881,0.0210719,0.281758
0.249,0.0602726,0.0211829,0.278969
0.25,0.060257,0.0212797,0.279689
0.251,0.0602488,0.0213834,0.292195
0.252,0.0602368,0.0214978,0.339481
0.253,0.06025,0.0216016,0.353833
0.254,0.0602777,0.0217148,0.342946
0.255,0.0602964,0.0218302,0.355825
0.256,0.0603118,0.0219325,0.356023
0.257,0.0603284,0.0220404,0.377781
0.258,0.0603391,0.0221502,0.416755
0.259,0.0604128,0.0222699,0.434004
0.26,0.0605023,0.0223898,0.444455
0.261,0.0606337,0.0225164,0.466226
0.262,0.0607528,0.0226411,0.490022
0.263,0.0609072,0.0227602,0.492015
0.264,0.0611097,0.022866,0.462627
0.265,0.0612763,0.0229667,0.409913
0.266,0.061446,0.023056,0.371546
0.267,0.0616105,0.0231669,0.385589
0.268,0.0617576,0.0232886,0.436952
0.269,0.0618881,0.0234112,0.45092
0.27,0.0620322,0.0235349,0.457
0.271,0.0621873,0.0236559,0.439598
0.272,0.0623077,0.0237765,0.403083
0.273,0.0624265,0.0239042,0.400846
0.274,0.0625644,0.0240436,0.436609
0.275,0.0626937,0.0241888,0.482131
0.276,0.0628198,0.024324,0.474307
0.277,0.0628976,0.0244451,0.455446
0.278,0.0629638,0.0245655,0.440112
0.279,0.0630283,0.0247019,0.457235
0.28,0.0630873,0.0248528,0.50842
0.281,0.0631981,0.0250173,0.540861
0.282,0.0633501,0.0252019,0.582237
0.283,0.0635267,0.0254042,0.642796
0.284,0.0636827,0.0255846,0.603311
0.285,0.0638445,0.0257751,0.554597
0.286,0.0639839,0.0259722,0.570482
0.287,0.0641164,0.0261738,0.598809
0.288,0.0642298,0.0263617,0.621432
0.289,0.0643307,0.0265556,0.628296
0.29,0.064419,0.0267549,0.666433
0.291,0.0644973,0.0269518,0.673213
0.292,0.0645435,0.0271217,0.595393
0.293,0.0645778,0.0273016,0.559628
0.294,0.0645826,0.0274735,0.575358
0.295,0.0645601,0.0276328,0.551623
0.296,0.0645135,0.0277855,0.516646
0.297,0.0644919,0.027956,0.523843
0.298,0.0645435,0.0281408,0.540809
0.299,0.0646067,0.0283281,0.542885
0.3,0.0647065,0.0285219,0.560772
0.301,0.0648051,0.0287172,0.582763
0.302,0.0648559,0.0288975,0.58714
0.303,0.0649218,0.0290994,0.593145
0.304,0.0650781,0.0293243,0.600265
0.305,0.0652243,0.0295328,0.57404
0.306,0.0653682,0.0297501,0.586887
0.307,0.0655384,0.029986,0.683386
0.308,0.0656861,0.0302233,0.73621
0.309,0.0658518,0.0304691,0.756557
0.31,0.0660003,0.0307013,0.74661
0.311,0.0661561,0.030942,0.722367
0.312,0.0662809,0.0311605,0.674126
0.313,0.0664159,0.0313776,0.615059
0.314,0.0665561,0.031591,0.611074
0.315,0.0667301,0.0318119,0.645174
0.316,0.0669192,0.0320368,0.666203
0.317,0.0670947,0.0322529,0.62529
0.318,0.0672557,0.0324657,0.573441
0.319,0.0674098,0.0326856,0.594659
0.32,0.0675837,0.0329227,0.629543
0.321,0.0677913,0.0331726,0.659191
0.322,0.0680348,0.033426,0.685983
0.323,0.0681929,0.0336509,0.64462
0.324,0.0683486,0.0338749,0.609617
0.325,0.0685221,0.0341027,0.61187
0.326,0.0686809,0.0343373,0.60354
0.327,0.0688427,0.0345573,0.579023
0.328,0.0689717,0.0347621,0.533205
0.329,0.0691257,0.0349621,0.510708
0.33,0.0692643,0.0351652,0.520305
0.331,0.0694569,0.0353617,0.499378
0.332,0.0696575,0.0355499,0.450542
0.333,0.0698643,0.0357357,0.40205
0.334,0.0700526,0.0359277,0.404373
0.335,0.0702174,0.0361172,0.422618
0.336,0.0703777,0.0363052,0.429481
0.337,0.070554,0.0365007,0.445522
0.338,0.0707469,0.0366919,0.442724
0.339,0.0709354,0.0368672,0.400818
0.34,0.0711489,0.0370453,0.361038
0.341,0.0713299,0.0372007,0.324277
0.342,0.071428,0.0373613,0.299951
0.343,0.0715591,0.0375392,0.334013
0.344,0.0717335,0.0377145,0.356316
0.345,0.0718765,0.0378823,0.365968
0.346,0.072022,0.0380505,0.388314
0.347,0.0721707,0.0382093,0.388526
0.348,0.0723344,0.0383494,0.354386
0.349,0.0724913,0.0384935,0.311863
0.35,0.0727039,0.0386396,0.293803
0.351,0.0729228,0.0387636,0.285147
0.352,0.0730802,0.0388959,0.30252
0.353,0.0732463,0.0390323,0.347793
0.354,0.0734177,0.0391519,0.380155
0.355,0.0735721,0.0392601,0.392883
0.356,0.0737119,0.0393812,0.364614
0.357,0.0738121,0.0394913,0.317667
0.358,0.0738966,0.0395915,0.292407
0.359,0.0740026,0.0397036,0.305007
0.36,0.0741578,0.0398275,0.321433
0.361,0.0743037,0.0399685,0.330307
0.362,0.0744595,0.0401298,0.3698
0.363,0.0746413,0.0402712,0.39036
0.364,0.0748154,0.0404202,0.384459
0.365,0.0749759,0.0405714,0.379243
0.366,0.0751587,0.0407109,0.382805
0.367,0.0753182,0.0408351,0.396561
0.368,0.0754578,0.0409482,0.378563
0.369,0.0755867,0.0410639,0.358558
0.37,0.0757156,0.0411889,0.355888
0.371,0.0759251,0.0413028,0.360981
0.372,0.0761281,0.0414005,0.331822
0.373,0.076314,0.0415102,0.275039
0.374,0.0765356,0.041623,0.25805
0.375,0.0767768,0.0417187,0.230375
0.376,0.0769781,0.0418466,0.217283
0.377,0.0772257,0.0419771,0.228528
0.378,0.0774869,0.0421201,0.243406
0.379,0.0777801,0.0422766,0.271475
0.38,0.0780575,0.0424367,0.279039
0.381,0.0783147,0.042608,0.292484
0.382,0.0786638,0.0427937,0.347008
0.383,0.0789875,0.0429691,0.381057
0.384,0.07933,0.0431355,0.363047
0.385,0.079673,0.0433076,0.363043
0.386,0.0799874,0.0434668,0.377365
0.387,0.0803211,0.0436334,0.389753
0.388,0.0806711,0.0437901,0.377446
0.389,0.0810171,0.0439645,0.375509
0.39,0.0813018,0.0441297,0.38486
0.391,0.08158,0.0442877,0.356427
0.392,0.0818383,0.0444609,0.354786
0.393,0.0821197,0.0446376,0.382596
0.394,0.0824164,0.0448165,0.39101
0.395,0.0826977,0.0450083,0.4106
0.396,0.0830039,0.0451904,0.420552
0.397,0.0833252,0.0453704,0.435324
0.398,0.0836439,0.0455445,0.445078
0.399,0.0839737,0.0456975,0.428988
0.4,0.084294,0.0458396,0.430733
0.401,0.0846101,0.0459835,0.424513
0.402,0.0849257,0.0461296,0.400554
0.403,0.0852031,0.0462673,0.406751
0.404,0.0853779,0.0463753,0.402033
0.405,0.085586,0.0464903,0.370949
0.406,0.0857444,0.0466128,0.364467
0.407,0.085892,0.0467304,0.348539
0.408,0.0860496,0.0468423,0.330718
0.409,0.0862071,0.046957,0.323551
0.41,0.0863878,0.0470807,0.308213
0.411,0.0865557,0.0472108,0.27733
0.412,0.0867245,0.047311,0.263592
0.413,0.0868885,0.0474152,0.287587
0.414,0.0871321,0.0475308,0.310056
0.415,0.0873878,0.0476781,0.359332
0.416,0.0876451,0.0478235,0.404439
0.417,0.0878816,0.0479563,0.420187
0.418,0.088132,0.0480815,0.428139
0.419,0.0883153,0.0481838,0.400728
0.42,0.0885178,0.0482904,0.406648
0.421,0.0887208,0.0484027,0.452018
0.422,0.0889454,0.0485383,0.505643
0.423,0.0891592,0.0486701,0.538618
0.424,0.089352,0.0488082,0.541883
0.425,0.0895275,0.0489505,0.555506
0.426,0.0896771,0.0490861,0.548534
0.427,0.0898689,0.0492245,0.554858
0.428,0.0900264,0.04936,0.607333
0.429,0.0902274,0.0495045,0.593799
0.43,0.0904262,0.0496527,0.561982
0.431,0.0905758,0.0497759,0.589117
0.432,0.0907041,0.0499039,0.575688
0.433,0.0908435,0.0500322,0.569937
0.434,0.0909753,0.0501566,0.595045
0.435,0.0910674,0.0502699,0.60171
0.436,0.0911782,0.0503954,0.634579
0.437,0.0913013,0.050508,0.647203
0.438,0.0913902,0.0506152,0.642139
0.439,0.0915154,0.0507257,0.65428
0.44,0.0916449,0.0508254,0.617534
0.441,0.0917663,0.0508977,0.560513
0.442,0.0918581,0.0509295,0.524953
0.443,0.091885,0.0509376,0.489384
0.444,0.0919849,0.0509491,0.462446
0.445,0.0920843,0.0509525,0.476841
0.446,0.0921209,0.0509424,0.487998
0.447,0.0921635,0.0509274,0.465816
0.448,0.092252,0.0509227,0.448265
0.449,0.0923252,0.0509034,0.449828
0.45,0.0923873,0.0508874,0.428112
0.451,0.0923898,0.0508538,0.378633
0.452,0.0923531,0.050817,0.334337
0.453,0.0923534,0.0507897,0.317567
0.454,0.0923341,0.0507511,0.332262
0.455,0.0923703,0.0507206,0.349296
0.456,0.0924316,0.0506698,0.377167
0.457,0.0924491,0.0506156,0.398356
0.458,0.0924627,0.0505666,0.379503
0.459,0.0924575,0.050528,0.400782
0.46,0.0924349,0.0504957,0.444442
0.461,0.0923478,0.0504433,0.468335
0.462,0.0922792,0.0504058,0.491503
0.463,0.0922367,0.0503756,0.498048
0.464,0.0921789,0.0503319,0.535822
0.465,0.0920646,0.0502514,0.598556
0.466,0.0919647,0.0501595,0.605478
0.467,0.0918873,0.0500724,0.580192
0.468,0.0918081,0.0499734,0.60804
0.469,0.0917414,0.0498826,0.619668
0.47,0.0917497,0.0498046,0.569657
0.471,0.0917794,0.0497333,0.513873
0.472,0.0917723,0.0496566,0.468737
0.473,0.0917834,0.0495774,0.430648
0.474,0.0918148,0.0495049,0.414579
0.475,0.0918305,0.049431,0.424615
0.476,0.0918252,0.0493759,0.46909
0.477,0.0918134,0.0493146,0.532222
0.478,0.0917983,0.0492659,0.577526
0.479,0.0917753,0.0492486,0.563555
0.48,0.0917496,0.0492198,0.520456
0.481,0.0917215,0.0491662,0.545531
0.482,0.0917256,0.0491106,0.60325
0.483,0.0917131,0.049039,0.623065
0.484,0.0917041,0.0489803,0.644392
0.485,0.0917136,0.0489188,0.653098
0.486,0.0916541,0.0488648,0.636041
0.487,0.0915856,0.0488191,0.61628
0.488,0.0915536,0.0487845,0.64378
0.489,0.0915655,0.0487537,0.677395
0.49,0.0915825,0.0487306,0.686486
0.491,0.0916507,0.0487591,0.696389
0.492,0.0917244,0.0487837,0.678197
0.493,0.0917741,0.0487989,0.649707
0.494,0.0918248,0.0488027,0.621565
0.495,0.0918198,0.0488043,0.573305
0.496,0.0918246,0.0488123,0.560733
0.497,0.0918396,0.0488167,0.524926
0.498,0.0918567,0.0488268,0.505391
0.499,0.0918952,0.0488474,0.53582
0.5,0.0919431,0.0488777,0.53866
0.501,0.0920036,0.0488962,0.542658
0.502,0.0920236,0.0488944,0.57568
0.503,0.0920531,0.0488808,0.585006
0.504,0.0920418,0.0488225,0.561311
0.505,0.0919947,0.0487436,0.550344
0.506,0.0919242,0.0486584,0.524044
0.507,0.0918553,0.0485514,0.545898
0.508,0.0917437,0.0484377,0.583161
0.509,0.0916631,0.0483205,0.599252
0.51,0.0916021,0.0482065,0.602932
0.511,0.0915355,0.0480863,0.601673
0.512,0.0914837,0.047934,0.610484
0.513,0.0914438,0.047779,0.652375
0.514,0.0914284,0.0476348,0.693917
0.515,0.0914088,0.0474855,0.719573
0.516,0.0913674,0.0473427,0.748095
0.517,0.0913226,0.047214,0.735341
0.518,0.0912779,0.0471032,0.684516
0.519,0.0912923,0.0469847,0.683694
0.52,0.0912733,0.0468685,0.717605
0.521,0.0912647,0.0467662,0.687001
0.522,0.0912407,0.0466602,0.669295
0.523,0.0912492,0.0465599,0.705748
0.524,0.0912659,0.0464606,0.694803
0.525,0.0912935,0.0463661,0.645601
0.526,0.0913257,0.0462864,0.6313
0.527,0.0913474,0.0462028,0.649045
0.528,0.0914188,0.0461403,0.612158
0.529,0.0914719,0.046066,0.567299
0.53,0.091534,0.0459895,0.591484
0.531,0.0915847,0.0458959,0.616963
0.532,0.0916737,0.0458018,0.612935
0.533,0.0917725,0.0457228,0.563232
0.534,0.0918706,0.0456464,0.496896
0.535,0.0920291,0.0455914,0.461793
0.536,0.0921768,0.0455396,0.416591
0.537,0.0923036,0.0454891,0.384642
0.538,0.0923715,0.0454337,0.350273
0.539,0.0924253,0.0453706,0.337968
0.54,0.092519,0.0453278,0.390129
0.541,0.0926503,0.045313,0.430277
0.542,0.092772,0.0453054,0.437052
0.543,0.0928813,0.0453057,0.443086
0.544,0.0929999,0.0453252,0.453405
0.545,0.0931169,0.0453411,0.477229
0.546,0.0932101,0.0453566,0.518084
0.547,0.0933244,0.0453819,0.529963
0.548,0.0934803,0.0453896,0.535871
0.549,0.0936564,0.0454111,0.535791
0.55,0.0938081,0.0454423,0.537363
0.551,0.0939846,0.0454906,0.573931
0.552,0.0941414,0.0455221,0.590937
0.553,0.0942805,0.0455352,0.592827
0.554,0.0944077,0.045543,0.563871
0.555,0.0945683,0.0455552,0.59551
0.556,0.094734,0.0455583,0.642378
0.557,0.0948787,0.0455711,0.615924
0.558,0.0950032,0.0455767,0.569929
0.559,0.0951328,0.0455733,0.515956
0.56,0.0952042,0.0455493,0.515538
0.561,0.0952559,0.0455261,0.523369
0.562,0.0952572,0.0454888,0.466513
0.563,0.0952886,0.0454478,0.414529
0.564,0.0952994,0.0454028,0.41967
0.565,0.0953078,0.0453425,0.416299
0.566,0.0953103,0.0452689,0.418518
0.567,0.0953114,0.0452266,0.38348
0.568,0.0953007,0.0451735,0.347765
0.569,0.0953445,0.0451326,0.326071
0.57,0.0953859,0.0450953,0.309356
0.571,0.0953899,0.0450604,0.332503
0.572,0.0954046,0.0450073,0.335039
0.573,0.0954631,0.04496,0.340828
0.574,0.0955527,0.0449202,0.362701
0.575,0.0956509,0.0448939,0.397888
0.576,0.095732,0.0448626,0.429756
0.577,0.0958869,0.0448305,0.446839
0.578,0.0960719,0.0448102,0.451952
0.579,0.0962643,0.0447857,0.474021
0.58,0.0964773,0.0447764,0.487024
0.581,0.096673,0.0447632,0.511225
0.582,0.0968406,0.0447554,0.56454
0.583,0.0970077,0.044753,0.588882
0.584,0.0971588,0.0447429,0.590177
0.585,0.09726,0.0447208,0.568091
0.586,0.09737,0.0446862,0.592451
0.587,0.0974849,0.0446578,0.625052
0.588,0.0976449,0.0446344,0.588919
0.589,0.0977779,0.0446017,0.554968
0.59,0.0979713,0.0445704,0.57644
0.591,0.0981776,0.0445508,0.614246
0.592,0.0984254,0.0445544,0.633769
0.593,0.0986294,0.0445718,0.572482
0.594,0.0988224,0.0446079,0.475138
0.595,0.0990189,0.0446231,0.447133
0.596,0.0992235,0.0446252,0.430862
0.597,0.099429,0.0446406,0.385422
0.598,0.0996246,0.0446368,0.373694
0.599,0.0998317,0.0446358,0.405361
0.6,0.100071,0.0446435,0.43292
0.601,0.100259,0.0446414,0.468694
0.602,0.100437,0.0446386,0.47739
0.603,0.100631,0.0446152,0.456453
0.604,0.100869,0.0445898,0.449597
0.605,0.101083,0.0445698,0.451454
0.606,0.101338,0.0445481,0.437267
0.607,0.101577,0.0445261,0.429268
0.608,0.101754,0.0444804,0.419509
0.609,0.101896,0.0444257,0.439154
0.61,0.102031,0.0443795,0.483757
0.611,0.102115,0.044313,0.474407
0.612,0.102176,0.0442249,0.449477
0.613,0.10225,0.0441388,0.454888
0.614,0.102365,0.0440463,0.470521
0.615,0.102539,0.0439731,0.475542
0.616,0.102704,0.0439023,0.489968
0.617,0.102874,0.043847,0.517373
0.618,0.103051,0.0438016,0.502124
0.619,0.103249,0.0437716,0.465053
0.62,0.103433,0.0437471,0.468146
0.621,0.103645,0.0437276,0.490867
0.622,0.103901,0.0437206,0.515511
0.623,0.104174,0.0437222,0.553938
0.624,0.10443,0.0437197,0.548888
0.625,0.10467,0.0437207,0.522951
0.626,0.104896,0.0437289,0.527615
0.627,0.10514,0.0437436,0.53157
0.628,0.105376,0.0437458,0.5493
0.629,0.105624,0.0437656,0.554236
0.63,0.10587,0.0437696,0.569881
0.631,0.106119,0.0437891,0.604438
0.632,0.106362,0.0438107,0.608359
0.633,0.106592,0.0438412,0.569786
0.634,0.106855,0.0438773,0.539546
0.635,0.107076,0.0439149,0.520468
0.636,0.107269,0.0439486,0.522535
0.637,0.10744,0.0439797,0.53372
0.638,0.107614,0.0440322,0.551597
0.639,0.10777,0.0440863,0.628055
0.64,0.107922,0.0441464,0.663857
0.641,0.108084,0.0442312,0.637654
0.642,0.108236,0.0443074,0.653837
0.643,0.108394,0.0443922,0.65338
0.644,0.108516,0.0444632,0.665543
0.645,0.108603,0.0445363,0.70876
0.646,0.108681,0.0446148,0.742924
0.647,0.108746,0.0447064,0.736401
0.648,0.108767,0.0448047,0.72906
0.649,0.108787,0.0449135,0.757693
0.65,0.108819,0.0450096,0.736385
0.651,0.108871,0.0450943,0.722981
0.652,0.108897,0.045185,0.733386
0.653,0.108938,0.0452458,0.705773
0.654,0.108972,0.0453234,0.713656
0.655,0.109049,0.04539,0.670911
0.656,0.109134,0.0454779,0.599622
0.657,0.109175,0.0455651,0.60817
0.658,0.109164,0.0456376,0.639125
0.659,0.109129,0.0456928,0.65095
0.66,0.109087,0.0457284,0.663401
0.661,0.109023,0.0457598,0.702362
0.662,0.108962,0.0457741,0.680216
0.663,0.108864,0.0457995,0.659761
0.664,0.108739,0.0458155,0.665683
0.665,0.108579,0.0458268,0.651804
0.666,0.108379,0.0458288,0.627383
0.667,0.108211,0.0458258,0.587533
0.668,0.107992,0.0458173,0.542758
0.669,0.107749,0.045792,0.514819
0.67,0.107579,0.0457672,0.520031
