0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.499807, 0.30196, 0.208808, 0.15772, 0.126155, 0.104863, 0.0895493, 0.0779989, 0.0689644, 0.061693, 0.0557042, 0.0506772, 0.0463896, 0.0426824, 0.039439, 0.0365718, 0.0340137, 0.0317126, 0.0296273, 0.0277247, 0.0259782, 0.0243657, 0.0228691, 0.0214733, 0.0201655, 0.018935, 0.0177724, 0.0166698, 0.0156203, 0.014618, 0.0136576, 0.0127345, 0.0118446, 0.0109844, 0.0101505, 0.00934007, 0.0085505, 0.00777944, 0.00702468, 0.00628427, 0.00555637, 0.0048393, 0.00413146, 0.00343138, 0.00273764, 0.00204892, 0.0013639, 0.000681341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.697266, 0.499226, 0.375552, 0.295915, 0.242037, 0.203746, 0.175335, 0.153481, 0.136165, 0.122102, 0.110446, 0.100614, 0.0921977, 0.0848999, 0.0785006, 0.072833, 0.067769, 0.063208, 0.0590703, 0.055292, 0.0518208, 0.0486139, 0.0456359, 0.0428571, 0.0402524, 0.0378005, 0.0354832, 0.0332849, 0.031192, 0.0291926, 0.0272765, 0.0254344, 0.0236583, 0.0219411, 0.0202763, 0.0186581, 0.0170815, 0.0155415, 0.0140341, 0.0125552, 0.0111012, 0.00966867, 0.00825458, 0.00685591, 0.00546989, 0.00409383, 0.00272515, 0.00136136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.790031, 0.622126, 0.498258, 0.408352, 0.342331, 0.292749, 0.254561, 0.224425, 0.20011, 0.180104, 0.16336, 0.149133, 0.136885, 0.126217, 0.116828, 0.108488, 0.101018, 0.0942772, 0.0881512, 0.0825491, 0.077396, 0.0726303, 0.0682005, 0.0640637, 0.0601832, 0.0565283, 0.053072, 0.0497917, 0.0466671, 0.0436812, 0.0408184, 0.0380655, 0.0354105, 0.0328428, 0.0303529, 0.0279324, 0.0255735, 0.0232692, 0.0210131, 0.0187995, 0.0166229, 0.0144783, 0.0123611, 0.0102668, 0.00819138, 0.00613076, 0.00408111, 0.00203875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.840732, 0.700987, 0.587001, 0.496901, 0.426186, 0.370356, 0.325735, 0.289544, 0.259743, 0.234843, 0.213754, 0.195671, 0.179989, 0.16625, 0.154102, 0.143269, 0.133536, 0.124727, 0.116704, 0.109353, 0.102579, 0.096306, 0.0904676, 0.0850092, 0.0798842, 0.0750527, 0.0704805, 0.066138, 0.0619994, 0.058042, 0.0542463, 0.0505946, 0.0470714, 0.0436629, 0.0403567, 0.0371416, 0.0340076, 0.0309455, 0.0279469, 0.0250042, 0.0221103, 0.0192586, 0.0164429, 0.0136575, 0.0108969, 0.00815579, 0.00542921, 0.00271222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.871909, 0.754089, 0.651857, 0.566064, 0.495154, 0.436751, 0.388476, 0.348271, 0.314471, 0.285766, 0.261139, 0.239802, 0.221145, 0.204689, 0.190056, 0.176947, 0.165122, 0.154386, 0.144579, 0.135573, 0.127257, 0.119541, 0.112349, 0.105615, 0.0992853, 0.0933117, 0.0876532, 0.0822744, 0.0771443, 0.0722356, 0.0675245, 0.0629897, 0.0586123, 0.0543756, 0.0502644, 0.0462652, 0.0423655, 0.0385543, 0.0348211, 0.0311568, 0.0275524, 0.0240001, 0.0204921, 0.0170214, 0.0135812, 0.0101651, 0.00676692, 0.00338052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.892812, 0.791604, 0.700274, 0.620339, 0.551614, 0.493016, 0.443142, 0.40059, 0.3641, 0.332606, 0.305228, 0.28125, 0.260095, 0.241297, 0.224479, 0.209334, 0.195612, 0.183107, 0.171648, 0.161094, 0.151327, 0.142244, 0.133763, 0.12581, 0.118323, 0.111248, 0.104539, 0.0981546, 0.0920603, 0.0862244, 0.0806193, 0.0752204, 0.070006, 0.0649564, 0.0600542, 0.0552834, 0.0506297, 0.0460798, 0.041622, 0.037245, 0.0329388, 0.0286938, 0.0245011, 0.0203523, 0.0162395, 0.0121551, 0.00809182, 0.00404244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.907737, 0.819237, 0.737295, 0.663404, 0.597943, 0.540553, 0.490484, 0.446841, 0.408729, 0.375325, 0.34591, 0.319868, 0.296681, 0.275919, 0.257222, 0.240291, 0.224877, 0.210773, 0.197804, 0.185821, 0.174702, 0.164338, 0.15464, 0.145529, 0.136938, 0.128809, 0.12109, 0.113736, 0.106709, 0.0999737, 0.0934992, 0.0872585, 0.0812268, 0.0753823, 0.0697052, 0.0641777, 0.0587833, 0.0535074, 0.0483363, 0.0432575, 0.0382593, 0.0333311, 0.0284625, 0.0236442, 0.018867, 0.0141223, 0.00940158, 0.00469683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.918898, 0.840311, 0.766262, 0.698035, 0.636198, 0.580765, 0.531395, 0.487556, 0.448643, 0.41405, 0.383212, 0.355623, 0.330836, 0.308467, 0.288189, 0.269721, 0.252824, 0.237295, 0.222962, 0.209676, 0.19731, 0.185756, 0.174919, 0.164718, 0.155082, 0.145949, 0.137264, 0.128981, 0.121056, 0.113452, 0.106136, 0.0990777, 0.0922511, 0.0856318, 0.0791983, 0.0729306, 0.066811, 0.0608231, 0.0549519, 0.0491833, 0.0435047, 0.0379039, 0.0323698, 0.0268916, 0.0214593, 0.0160632, 0.010694, 0.00534259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.927542, 0.856847, 0.789405, 0.726274, 0.668044, 0.614909, 0.56677, 0.523339, 0.48423, 0.449012, 0.417259, 0.388566, 0.362562, 0.338916, 0.317337, 0.297569, 0.279391, 0.262611, 0.247061, 0.232597, 0.219095, 0.206444, 0.19455, 0.18333, 0.17271, 0.162628, 0.153026, 0.143855, 0.135069, 0.12663, 0.118503, 0.110655, 0.103057, 0.0956856, 0.0885155, 0.0815263, 0.0746983, 0.0680141, 0.0614571, 0.0550125, 0.048666, 0.0424047, 0.0362163, 0.0300892, 0.0240122, 0.0179749, 0.0119671, 0.0059787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.934422, 0.870126, 0.808236, 0.749608, 0.694791, 0.644052, 0.59743, 0.554795, 0.515916, 0.480502, 0.448238, 0.41881, 0.39192, 0.367288, 0.344662, 0.323816, 0.304549, 0.286683, 0.270061, 0.254545, 0.240014, 0.226361, 0.213493, 0.201326, 0.189788, 0.178813, 0.168344, 0.158329, 0.148723, 0.139485, 0.130578, 0.121968, 0.113627, 0.105526, 0.0976412, 0.0899501, 0.0824323, 0.0750686, 0.0678418, 0.0607357, 0.0537353, 0.0468265, 0.0399963, 0.033232, 0.0265219, 0.0198545, 0.0132189, 0.00660421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0.940018, 0.880998, 0.823803, 0.769126, 0.717455, 0.669074, 0.624095, 0.582489, 0.54413, 0.508832, 0.47637, 0.446508, 0.419007, 0.393641, 0.370194, 0.348471, 0.328293, 0.309497, 0.29194, 0.275493, 0.26004, 0.24548, 0.23172, 0.21868, 0.206287, 0.194477, 0.183191, 0.172379, 0.161994, 0.151994, 0.14234, 0.133, 0.123942, 0.115137, 0.106561, 0.0981894, 0.0900011, 0.0819762, 0.0740964, 0.0663447, 0.0587051, 0.0511631, 0.0437043, 0.0363158, 0.0289849, 0.0216994, 0.0144477, 0.00721828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
